Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2000-05-30,0.6579048037528992,0.6621308935804164,0.6142326006355578,0.6583743358504054,713059200
2000-05-31,0.6311377882957458,0.685610882779623,0.6297290917409034,0.652739524239152,433507200
2000-06-01,0.6696448922157288,0.6729318179274083,0.6039013621488503,0.6142326746045962,903840000
2000-06-02,0.695472776889801,0.7494763019897448,0.6687057804354064,0.7043953932718413,792848000
2000-06-05,0.6860805749893188,0.7156649650873398,0.6738710326922447,0.7011075612119905,323668800
2000-06-06,0.6978206038475037,0.726935412380503,0.6785675264566199,0.6910119104200664,525481600
2000-06-07,0.7255266308784485,0.7288136066981615,0.6884283748096022,0.7034561622175368,337019200
2000-06-08,0.7123779058456421,0.7400840134796948,0.6996987826807678,0.733510112175971,238526400
2000-06-09,0.7194223403930664,0.7358579725220652,0.7090910276834046,0.7269353566258404,252358400
2000-06-12,0.6851416230201721,0.7245877533549198,0.6827938110431558,0.7241181708961771,290337600
2000-06-13,0.7100301384925842,0.7114388352987194,0.6626005684804442,0.685141422761957,351456000
2000-06-14,0.679506778717041,0.7231789971428113,0.6771589167732059,0.7114389852068144,277446400
2000-06-15,0.6940639615058899,0.701577027023402,0.6687056662709165,0.6856109289164813,248572800
2000-06-16,0.6851416230201721,0.7043955571539399,0.6691755184728306,0.7025164247853931,303564800
2000-06-19,0.7259960770606995,0.735388273145268,0.6748099601665977,0.6804455988306041,394004800
2000-06-20,0.7607468366622925,0.7809390811601079,0.7391450925429626,0.7400842072155228,501390400
2000-06-21,0.835882306098938,0.8556049616900478,0.7560509141462228,0.7588683575532955,490000000
2000-06-22,0.8077058792114258,0.865936395052727,0.8048884855656149,0.837760703052912,467712000
2000-06-23,0.7767126560211182,0.8208544402747816,0.7635639519246504,0.8081753184222376,204965600
2000-06-26,0.8133416771888733,0.8227338772966156,0.7832877503593388,0.7889225387455359,185354400
2000-06-27,0.7776519656181335,0.8340032999955264,0.7757736864502791,0.8081754692270642,203470400
2000-06-28,0.8180372714996338,0.8321250937896395,0.7738954751387326,0.8011320552899807,286428800
2000-06-29,0.7701388001441956,0.8105240291095714,0.767320554142025,0.7973753242491415,203660800
2000-06-30,0.7870439887046814,0.8255509877279221,0.7767126774698085,0.7936179396678484,323097600
2000-07-03,0.8011318445205688,0.8161587774442484,0.7832874682601425,0.7832874682601425,70828800
2000-07-05,0.7757735848426819,0.8293075185358086,0.7626248800148399,0.8001927155765208,265216000
2000-07-06,0.7785912752151489,0.7954973468703895,0.745719952028557,0.7889225906812657,309545600
2000-07-07,0.8180372714996338,0.8236729120306971,0.7832876743348854,0.7903311591340041,263603200
2000-07-10,0.8584226369857788,0.8753287074161116,0.8077060307617838,0.8128721395456658,397796000
2000-07-11,0.8556053042411804,0.8903557095770053,0.8330643936852549,0.8565443688222907,357896000
2000-07-12,0.8847197890281677,0.885658853259791,0.8471519029803838,0.8734493128655092,225433600
2000-07-13,0.8490312099456787,0.9110173870496798,0.822733794629811,0.8790851839137884,445659200
2000-07-14,0.8668756484985352,0.8865983111717168,0.8546661040642767,0.8584226631837383,190276800
2000-07-17,0.8762675523757935,0.8837805673262046,0.8584223236292661,0.875328387888248,260002400
2000-07-18,0.860300600528717,0.8847197814240569,0.8546658139207776,0.8790849948161175,318404800
2000-07-19,0.7917398810386658,0.8537268628410752,0.7776520583048041,0.8293077259984559,457872800
2000-07-20,0.8283684849739075,0.8574832907737844,0.8133414997581108,0.8264902058688077,465572800
2000-07-21,0.8048885464668274,0.8358824871492694,0.7954972001646463,0.81686334813844,196235200
2000-07-24,0.731631875038147,0.794557159796473,0.7137866434174979,0.7898614870774452,412171200
2000-07-25,0.752293586730957,0.7607466195383051,0.7372666026169206,0.7560509471990033,211607200
2000-07-26,0.752293586730957,0.7701388169085113,0.7400839959888357,0.7490066110776128,210470400
2000-07-27,0.7814084887504578,0.8001928356968879,0.749476287694087,0.7513545668978888,294985600
2000-07-28,0.7259960770606995,0.7889222008084792,0.7043951947551108,0.785635225605068,237893600
2000-07-31,0.7635639905929565,0.7757735809782189,0.7325709590245415,0.7386752777130556,155299200
2000-08-01,0.7410231828689575,0.7687292906826347,0.7400840182778148,0.7560509699688563,137284000
2000-08-02,0.7100301384925842,0.7504153717823733,0.7090910240079388,0.7363275510293467,162355200
2000-08-03,0.7213006019592285,0.7222397666495057,0.6649492659508418,0.684671874921672,339897600
2000-08-04,0.7119084596633911,0.770138928092049,0.6959423588398296,0.7433719316530182,263121600
2000-08-07,0.7203613519668579,0.7372665640045868,0.7090909263778525,0.7194222376115129,187348000
2000-08-08,0.7025164365768433,0.721300788567156,0.6959425328358483,0.7203616737922566,176674400
2000-08-09,0.7137866020202637,0.7278744720519696,0.7100300941579064,0.7231787996052751,379640800
2000-08-10,0.7147257328033447,0.7278744376288766,0.711908339500236,0.7213004864827374,251714400
2000-08-11,0.716605007648468,0.7213006811403144,0.6846719500818237,0.7039258816711785,238056000
2000-08-14,0.7072126269340515,0.7166047733807963,0.6959422016729343,0.7151952742763906,156660000
2000-08-15,0.7015769481658936,0.7203612901523039,0.6987595551832936,0.7100299798051783,114200800
2000-08-16,0.728813886642456,0.7363278083117577,0.7034564324217938,0.7043955973929295,143673600
2000-08-17,0.772956371307373,0.7879833585519225,0.7259963276816036,0.7269354422817742,270900000
2000-08-18,0.751354455947876,0.7785909800519834,0.7494761770214334,0.7720170790469271,190176000
2000-08-21,0.7588685154914856,0.7748346166349671,0.7457198081831146,0.7551111042473702,134467200
2000-08-22,0.7767126560211182,0.7936179177523243,0.7569900513013467,0.7607465587777594,276802400
2000-08-23,0.816159188747406,0.822733995607521,0.7673209048376816,0.7734261292119718,236863200
2000-08-24,0.8431606292724609,0.8509092887684988,0.8020710254181116,0.8215588910094812,310766400
2000-08-25,0.8537266850471497,0.8640579970043468,0.8471519310910707,0.8490310627832475,334460000
2000-08-28,0.8725103735923767,0.8865982467205957,0.8574834359900756,0.8603008300456891,359004800
2000-08-29,0.8894162774085999,0.8931727348139225,0.8668753260102877,0.8696927192226065,267030400
2000-08-30,0.8941119313240051,0.9016258495701095,0.8821371319723526,0.8865980130779008,285392800
2000-08-31,0.9157137274742126,0.9241659074920232,0.8856588567444509,0.8861284390204389,419596800
2000-09-01,0.953281819820404,0.9560992140654285,0.9185314161089496,0.9213488103539741,256872000
2000-09-05,0.9382541179656982,0.9636124756445539,0.9354367233014579,0.9415419979771091,298642400
2000-09-06,0.8781459331512451,0.9373147105492539,0.8678146204153449,0.9222876748788593,355404000
2000-09-07,0.931679904460907,0.9401328877255887,0.8753285218352468,0.8884772279395674,217464800
2000-09-08,0.8847197890281677,0.92604413263576,0.8790850023717975,0.92604413263576,195518400
2000-09-11,0.8781459331512451,0.9072607395251332,0.8734494076834031,0.8819024914355068,187381600
2000-09-12,0.8678144812583923,0.9025649721779976,0.8565440056795179,0.8617101126440737,187997600
2000-09-13,0.8715711832046509,0.894112037776759,0.8527876894695735,0.8527876894695735,305984000
2000-09-14,0.8544310927391052,0.8959901779310623,0.8537266691593004,0.8800240794276472,426552000
2000-09-15,0.8300119638442993,0.8743893480659353,0.815219769948195,0.8678145938158205,394514400
2000-09-18,0.9114865660667419,0.91289521224005,0.8274291017092783,0.8302464943725282,424536000
2000-09-19,0.9006869196891785,0.9091391018307464,0.8800242911872813,0.8978687231085236,271510400
2000-09-20,0.9173574447631836,0.9232269738896798,0.8800242902081856,0.8927034160982382,227388000
2000-09-21,0.8518484830856323,0.8959902228790718,0.8302467440684645,0.8790850592822889,510490400
2000-09-22,0.7842267155647278,0.7879832738784255,0.7513545481156473,0.7560510234619562,726700800
2000-09-25,0.8039494156837463,0.8340033383430094,0.7823484769643528,0.7926789376250444,435551200
2000-09-26,0.772956371307373,0.8227338088919942,0.7720172567072026,0.8011320664377907,290936800
2000-09-27,0.7353886961936951,0.79267916407674,0.7250573798898318,0.7776522235333975,402259200
2000-09-28,0.8039494156837463,0.8086458912735176,0.723178893502034,0.7410232737129921,979585600
2000-09-29,0.38694724440574646,0.43578555827724796,0.38131245753946197,0.4235759672697899,7421640800
2000-10-02,0.3644073009490967,0.4019751717481199,0.3531368719956281,0.40103603203325827,2424788800
2000-10-03,0.33529239892959595,0.375677652810669,0.3334132923982817,0.37473851335122016,2038120000
2000-10-04,0.3550150692462921,0.35689332329475,0.32871765670952974,0.3362315757533704,1466024000
2000-10-05,0.3315349221229553,0.3681636331521369,0.3305957829222919,0.3531366786459624,873006400
2000-10-06,0.33341339230537415,0.3446838215708608,0.3155690099330291,0.34092728768658676,612656800
2000-10-09,0.326839417219162,0.34374463233745145,0.31744721862934894,0.33998812407321327,597564800
2000-10-10,0.3136906921863556,0.33717068571683334,0.3080550272665424,0.3249611191759848,691101600
2000-10-11,0.2949064075946808,0.3155690386848696,0.2873933642207827,0.3024203287396667,1198422400
2000-10-12,0.3005419671535492,0.3127515329249272,0.2930280486840057,0.3052376144553837,1191064000
2000-10-13,0.3315349221229553,0.3324740613236188,0.3005418739099428,0.3042983805542821,1247752800
2000-10-16,0.32308289408683777,0.3493803086260739,0.32120376212444696,0.3352924617211306,820176000
2000-10-17,0.3024202883243561,0.3296568444013083,0.2958463605762483,0.3259003106767938,601720000
2000-10-18,0.3024202883243561,0.3165081362132928,0.2817576599955116,0.29208897415993385,834265600
2000-10-19,0.28457576036453247,0.29772446179067635,0.27518359073106324,0.28786273508780696,1506724800
2000-10-20,0.2930281162261963,0.30617682452034894,0.2845759090080192,0.28645418842502335,791263200
2000-10-23,0.30617669224739075,0.3089949377680083,0.2920888503308966,0.30453320473731627,551292000
2000-10-24,0.2836367189884186,0.3136906613432628,0.28269757952953856,0.3108732429666227,804451200
2000-10-25,0.2780011296272278,0.28833244391637713,0.2770620149941394,0.2864541895710295,663969600
2000-10-26,0.2780011296272278,0.28363679551342263,0.262974166935124,0.28269765580116335,721851200
2000-10-27,0.2789402902126312,0.2883324654923392,0.268608975150388,0.2836368167380086,744503200
2000-10-30,0.2902107238769531,0.2996028984711918,0.28175766391753754,0.2873933298141422,639189600
2000-10-31,0.2939671576023102,0.3042984433151284,0.2892714857096788,0.2967854033977456,885880800
2000-11-01,0.3080551028251648,0.3136907691272735,0.29208899924249854,0.29208899924249854,575366400
2000-11-02,0.33529239892959595,0.3371706527693295,0.3165080548324424,0.3174471692127271,590693600
2000-11-03,0.33435240387916565,0.34562285474890625,0.32965675678096884,0.34562285474890625,515821600
2000-11-06,0.32214388251304626,0.339988269973783,0.31369084498055794,0.33717084994780117,393478400
2000-11-07,0.3202647268772125,0.32777862327475576,0.31275165809244576,0.3230829740936578,301963200
2000-11-08,0.30148109793663025,0.3221437227915507,0.29772456484368653,0.32120373055686663,422088800
2000-11-09,0.30335938930511475,0.30805503705203724,0.28645414955033444,0.29866371647902484,476834400
2000-11-10,0.28645414113998413,0.2986637077101993,0.28645414113998413,0.29091502267004693,422251200
2000-11-13,0.2911498248577118,0.30054202409065506,0.2742446085818388,0.28175765070393827,431816000
2000-11-14,0.30429843068122864,0.3080549630235371,0.293967145397346,0.2996027840627141,409001600
2000-11-15,0.2986637055873871,0.30335937824223563,0.28927153266519645,0.3010115419148114,282357600
2000-11-16,0.28551506996154785,0.2977246394557061,0.28363681548395453,0.2930281380302663,239372000
2000-11-17,0.2780011296272278,0.28927158362863636,0.27424462093653257,0.28833244391637713,446180000
2000-11-20,0.28457576036453247,0.2930279631678399,0.27424447659226286,0.2794097046722958,408066400
2000-11-21,0.2826975882053375,0.2930280473325603,0.2817575960260296,0.2883323749732173,301952000
2000-11-22,0.2780011296272278,0.28739332928328876,0.2761228752818802,0.28269765580116335,280532000
2000-11-24,0.2902107238769531,0.29302811793976413,0.28269765632334326,0.283402004839046,160932800
2000-11-27,0.28081846237182617,0.2996028057467115,0.27800104410181087,0.29866366632337304,258792800
2000-11-28,0.2709575891494751,0.28551499155218774,0.26954889240834934,0.2808184914165211,269124800
2000-11-29,0.26391327381134033,0.2751837013313134,0.25921760091344975,0.27189675036612426,492150400
2000-11-30,0.24794723093509674,0.2554602742044541,0.24231156444220975,0.25076462529600246,809597600
2000-12-01,0.25640010833740234,0.2629740328120151,0.2526427237920829,0.25546011641275146,385705600
2000-12-04,0.2507645785808563,0.25827847314234587,0.24700804510639865,0.25827847314234587,371520800
2000-12-05,0.2554601728916168,0.2620349515112015,0.2460688537200391,0.2545210585298736,613978400
2000-12-06,0.21507495641708374,0.22540624319582203,0.21037928403998116,0.2197714564066309,1374464000
2000-12-07,0.21507495641708374,0.22352798929247997,0.21037928403998116,0.21695406301203535,408917600
2000-12-08,0.22634543478488922,0.23010282122718356,0.21695411294825323,0.22258890103440068,435624000
2000-12-11,0.22822365164756775,0.23104189761001484,0.2235279794766668,0.22822365164756775,332511200
2000-12-12,0.23104195296764374,0.2404332744804414,0.22540628730485282,0.22916282092580587,386260000
2000-12-13,0.2254062294960022,0.2338592869368005,0.22352797570681734,0.2338592869368005,344887200
2000-12-14,0.2169540375471115,0.2291627491837529,0.2169540375471115,0.22587579896891802,263317600
2000-12-15,0.21131838858127594,0.2207105593945541,0.21037924924534673,0.21883228072269567,513945600
2000-12-18,0.21413590013980865,0.21977154181063988,0.2094402384775376,0.21883240195443324,325808000
2000-12-19,0.21037933230400085,0.2291628286548928,0.21037933230400085,0.21601412038589274,374007200
2000-12-20,0.2160140573978424,0.21977144274167418,0.20474447198059836,0.20709230802316583,565331200
2000-12-21,0.21131838858127594,0.22540620591587848,0.20850098311306872,0.21413578150990276,366844800
2000-12-22,0.2254062294960022,0.2254062294960022,0.21225752504266002,0.21225752504266002,318052000
2000-12-26,0.2207106202840805,0.22540626810083766,0.2141358405855825,0.22352801398996835,216815200
2000-12-27,0.2225888967514038,0.2225888967514038,0.21319672240368376,0.21554455908745898,325466400
2000-12-28,0.2225888967514038,0.2244671761300921,0.21507500178237204,0.21601411639254592,305177600
2000-12-29,0.22352798283100128,0.225406236680049,0.2178931962046938,0.22071058951784753,630336000
2001-01-02,0.22352798283100128,0.22916276945730873,0.21883231058963554,0.22352798283100128,452312000
2001-01-03,0.24606890976428986,0.2507645829591394,0.216954100794381,0.21789324044918476,817073600
2001-01-04,0.25640010833740234,0.2780009878400088,0.2526427237920829,0.2726009936767801,739396000
2001-01-05,0.24606890976428986,0.2610958966162309,0.24137240895685166,0.25452111649918513,412356000
2001-01-08,0.24888624250888824,0.25522540227259316,0.23949407081385313,0.25452105397431074,373699200
2001-01-09,0.25827839970588684,0.26508711625986275,0.2488862285380659,0.25264276094442634,588929600
2001-01-10,0.24888624250888824,0.2554601683192452,0.24137234966204835,0.2507645213570835,580781600
2001-01-11,0.27048811316490173,0.27800115634758676,0.2441906939437866,0.2441906939437866,803734400
2001-01-12,0.25827839970588684,0.2704879889878495,0.2564001460422875,0.26860885755358765,423376800
2001-01-16,0.25733935832977295,0.27424459910034893,0.25546022636306637,0.26203500635884575,306118400
2001-01-17,0.25264281034469604,0.2639132624590351,0.24794716272795786,0.2639132624590351,840873600
2001-01-18,0.28081846237182617,0.28175757671600143,0.2648523398001777,0.267669758070193,1227010400
2001-01-19,0.2930281162261963,0.29396725593469836,0.2808185476405457,0.2920889765176942,776664000
2001-01-22,0.2892715334892273,0.2949063206277639,0.27706196697101343,0.286454139919959,519327200
2001-01-23,0.3080551028251648,0.3146298838296688,0.2864542107114357,0.29021074475853514,879530400
2001-01-24,0.3080551028251648,0.3108733497825693,0.2939672788056346,0.30993423508017404,717091200
2001-01-25,0.2996029555797577,0.3089951319642782,0.29678556097991143,0.3089951319642782,489708800
2001-01-26,0.2939671576023102,0.29772451771294195,0.286454092605765,0.29302801820795144,482820800
2001-01-29,0.32590025663375854,0.3268393961789452,0.2939672048141007,0.2939672048141007,855528800
2001-01-30,0.326839417219162,0.3305959254834002,0.31369071036511076,0.3240219984022313,692423200
2001-01-31,0.3249611556529999,0.33810986322101516,0.322143761762255,0.3230829014188931,730704800
2001-02-01,0.3174472153186798,0.323082880506312,0.30805504190598615,0.31087328830607064,369695200
2001-02-02,0.309934139251709,0.32965677078343886,0.30805500757770804,0.31744717994377986,427341600
2001-02-05,0.30335938930511475,0.3089950293247798,0.29678546239608933,0.30805503705203724,286115200
2001-02-06,0.3174472153186798,0.32143853979166326,0.3005420003766955,0.30288981174756696,462711200
2001-02-07,0.31181246042251587,0.3136907398101102,0.2977246126404464,0.3104037634214053,393887200
2001-02-08,0.31181246042251587,0.31650813381233134,0.30335942572405905,0.30899506642029473,604128000
2001-02-09,0.28739336133003235,0.31275164113894405,0.2808185800776065,0.3080551144413068,590083200
2001-02-12,0.29584628343582153,0.3005419556368845,0.28269757867626455,0.2864541114212821,274120000
2001-02-13,0.28739336133003235,0.30711599970349934,0.2855150816960701,0.29960293132599763,237070400
2001-02-14,0.2930281162261963,0.29490637056402963,0.27800112851503944,0.2883324427628567,309120000
2001-02-15,0.30148109793663025,0.30899501681417424,0.29584631083679785,0.29584631083679785,311416000
2001-02-16,0.28551506996154785,0.2930281380302663,0.28175768323531836,0.28551506996154785,263911200
2001-02-20,0.27518364787101746,0.29208888460008986,0.27330539412425275,0.28833235202739754,314893600
2001-02-21,0.2836367189884186,0.29960281708513864,0.27424454694553047,0.27424454694553047,390258400
2001-02-22,0.2826975882053375,0.29114976835715717,0.27048802249027004,0.286454121076979,431961600
2001-02-23,0.2826975882053375,0.2836367276930391,0.27424455536191156,0.2798793421297913,293865600
2001-02-26,0.2930281162261963,0.2958463629643385,0.2789402682235415,0.28645418842502335,206438400
2001-02-27,0.2911498248577118,0.2920889645276629,0.28081853611315694,0.28974112789237005,348516000
2001-02-28,0.27424460649490356,0.2920889623049365,0.2723663271692946,0.29114982264213196,508233600
2001-03-01,0.281757652759552,0.281757652759552,0.25827848370189455,0.26766983031158226,330461600
2001-03-02,0.2892715334892273,0.3071159122251443,0.27424457340174513,0.2751836878720569,406201600
2001-03-05,0.30617669224739075,0.30805494577379017,0.28927145750171745,0.29114971102811693,324172800
2001-03-06,0.32308289408683777,0.3315350755672582,0.3108733013733761,0.31134288373062313,731802400
2001-03-07,0.31932544708251953,0.3249610863539498,0.31181238158994024,0.32026458653888296,419540800
